"document","courseID","semester","year","keyword","goal","color","freq"
"812","CTPR-371","SP25","AY25",NA,NA,NA,NA
"813","CTPR-385","SP25","AY25",NA,NA,NA,NA
"815","CTPR-386","SP25","AY25",NA,NA,NA,NA
"814","CTPR-404","SP25","AY25",NA,NA,NA,NA
"817","CTPR-405","SP25","AY25",NA,NA,NA,NA
"816","CTPR-406","SP25","AY25",NA,NA,NA,NA
"829","CTPR-407","SP25","AY25",NA,NA,NA,NA
"818","CTPR-409","SP25","AY25",NA,NA,NA,NA
"819","CTPR-409","SP25","AY25",NA,NA,NA,NA
"821","CTPR-409","SP25","AY25",NA,NA,NA,NA
"822","CTPR-409","SP25","AY25",NA,NA,NA,NA
"823","CTPR-409","SP25","AY25",NA,NA,NA,NA
"824","CTPR-409","SP25","AY25",NA,NA,NA,NA
"825","CTPR-409","SP25","AY25",NA,NA,NA,NA
"826","CTPR-409","SP25","AY25",NA,NA,NA,NA
"820","CTPR-410","SP25","AY25",NA,NA,NA,NA
"827","CTPR-421","SP25","AY25",NA,NA,NA,NA
"828","CTPR-422","SP25","AY25",NA,NA,NA,NA
"830","CTPR-423","SP25","AY25",NA,NA,NA,NA
"831","CTPR-424","SP25","AY25",NA,NA,NA,NA
"832","CTPR-425","SP25","AY25",NA,NA,NA,NA
"833","CTPR-426","SP25","AY25",NA,NA,NA,NA
"835","CTPR-427","SP25","AY25",NA,NA,NA,NA
"834","CTPR-431","SP25","AY25",NA,NA,NA,NA
"836","CTPR-438","SP25","AY25",NA,NA,NA,NA
"837","CTPR-440","SP25","AY25",NA,NA,NA,NA
"840","CTPR-445","SP25","AY25",NA,NA,NA,NA
"841","CTPR-446","SP25","AY25",NA,NA,NA,NA
"839","CTPR-448","SP25","AY25","building design",11,"#FD9D24",1
"838","CTPR-454","SP25","AY25",NA,NA,NA,NA
"842","CTPR-456","SP25","AY25",NA,NA,NA,NA
"844","CTPR-457","SP25","AY25",NA,NA,NA,NA
"843","CTPR-458","SP25","AY25",NA,NA,NA,NA
"845","CTPR-460","SP25","AY25","financing",8,"#A21942",1
"847","CTPR-461","SP25","AY25","internet",9,"#FD6925",2
"846","CTPR-464","SP25","AY25",NA,NA,NA,NA
"848","CTPR-465","SP25","AY25",NA,NA,NA,NA
"850","CTPR-466","SP25","AY25",NA,NA,NA,NA
"849","CTPR-470","SP25","AY25",NA,NA,NA,NA
"851","CTPR-473","SP25","AY25",NA,NA,NA,NA
"852","CTPR-474","SP25","AY25",NA,NA,NA,NA
"855","CTPR-476","SP25","AY25",NA,NA,NA,NA
"854","CTPR-477","SP25","AY25",NA,NA,NA,NA
"853","CTPR-478","SP25","AY25",NA,NA,NA,NA
"856","CTPR-479","SP25","AY25",NA,NA,NA,NA
"857","CTPR-480","SP25","AY25",NA,NA,NA,NA
"858","CTPR-481","SP25","AY25",NA,NA,NA,NA
"859","CTPR-486","SP25","AY25",NA,NA,NA,NA
"861","CTPR-491","SP25","AY25",NA,NA,NA,NA
"863","CTPR-497","SP25","AY25","companies",8,"#A21942",1
"860","CTPR-502","SP25","AY25",NA,NA,NA,NA
"864","CTPR-506","SP25","AY25",NA,NA,NA,NA
"803","CTPR-507","SP25","AY25",NA,NA,NA,NA
"862","CTPR-508","SP25","AY25",NA,NA,NA,NA
"867","CTPR-522","SP25","AY25",NA,NA,NA,NA
"865","CTPR-523","SP25","AY25",NA,NA,NA,NA
"866","CTPR-531","SP25","AY25",NA,NA,NA,NA
"868","CTPR-532","SP25","AY25",NA,NA,NA,NA
"869","CTPR-533","SP25","AY25",NA,NA,NA,NA
"871","CTPR-534","SP25","AY25",NA,NA,NA,NA
"870","CTPR-535","SP25","AY25",NA,NA,NA,NA
"872","CTPR-537","SP25","AY25",NA,NA,NA,NA
"873","CTPR-538","SP25","AY25",NA,NA,NA,NA
"874","CTPR-546","SP25","AY25",NA,NA,NA,NA
"880","CTPR-547","SP25","AY25",NA,NA,NA,NA
"876","CTPR-551","SP25","AY25",NA,NA,NA,NA
"886","CTPR-552","SP25","AY25",NA,NA,NA,NA
"875","CTPR-554","SP25","AY25",NA,NA,NA,NA
"878","CTPR-555","SP25","AY25",NA,NA,NA,NA
"877","CTPR-556","SP25","AY25",NA,NA,NA,NA
"881","CTPR-557","SP25","AY25",NA,NA,NA,NA
"879","CTPR-558","SP25","AY25",NA,NA,NA,NA
"882","CTPR-566","SP25","AY25",NA,NA,NA,NA
"884","CTPR-572","SP25","AY25",NA,NA,NA,NA
"883","CTPR-573","SP25","AY25",NA,NA,NA,NA
"885","CTPR-583","SP25","AY25",NA,NA,NA,NA
"893","CTWR-206B","SP25","AY25",NA,NA,NA,NA
"894","CTWR-211","SP25","AY25","gender and class",5,"#FF3A21",0
"894","CTWR-211","SP25","AY25","race",10,"#DD1367",1
"934","CTWR-250","SP25","AY25",NA,NA,NA,NA
"889","CTWR-303","SP25","AY25",NA,NA,NA,NA
"923","CTWR-321","SP25","AY25",NA,NA,NA,NA
"924","CTWR-324","SP25","AY25",NA,NA,NA,NA
"895","CTWR-403","SP25","AY25",NA,NA,NA,NA
"891","CTWR-409","SP25","AY25",NA,NA,NA,NA
"896","CTWR-410","SP25","AY25",NA,NA,NA,NA
"904","CTWR-411","SP25","AY25",NA,NA,NA,NA
"898","CTWR-413","SP25","AY25",NA,NA,NA,NA
"899","CTWR-414","SP25","AY25",NA,NA,NA,NA
"901","CTWR-415A","SP25","AY25",NA,NA,NA,NA
"903","CTWR-415B","SP25","AY25",NA,NA,NA,NA
"935","CTWR-416","SP25","AY25",NA,NA,NA,NA
"905","CTWR-417","SP25","AY25",NA,NA,NA,NA
"908","CTWR-421","SP25","AY25",NA,NA,NA,NA
"945","CTWR-422","SP25","AY25",NA,NA,NA,NA
"943","CTWR-430","SP25","AY25",NA,NA,NA,NA
"897","CTWR-431","SP25","AY25","sharks",14,"#0A97D9",1
"897","CTWR-431","SP25","AY25","tornados",11,"#FD9D24",1
"933","CTWR-431","SP25","AY25","labor",8,"#A21942",1
"933","CTWR-431","SP25","AY25","unions",8,"#A21942",1
"941","CTWR-432","SP25","AY25",NA,NA,NA,NA
"944","CTWR-432","SP25","AY25","women",5,"#FF3A21",1
"890","CTWR-434","SP25","AY25",NA,NA,NA,NA
"907","CTWR-435","SP25","AY25",NA,NA,NA,NA
"910","CTWR-437","SP25","AY25",NA,NA,NA,NA
"932","CTWR-438","SP25","AY25","internet",9,"#FD6925",1
"909","CTWR-439","SP25","AY25",NA,NA,NA,NA
"929","CTWR-449","SP25","AY25",NA,NA,NA,NA
"892","CTWR-453","SP25","AY25",NA,NA,NA,NA
"900","CTWR-455","SP25","AY25",NA,NA,NA,NA
"930","CTWR-459A","SP25","AY25","legal",16,"#00689D",1
"937","CTWR-468","SP25","AY25",NA,NA,NA,NA
"938","CTWR-477","SP25","AY25","political",16,"#00689D",1
"942","CTWR-489B","SP25","AY25",NA,NA,NA,NA
"902","CTWR-497","SP25","AY25",NA,NA,NA,NA
"931","CTWR-502","SP25","AY25",NA,NA,NA,NA
"920","CTWR-505","SP25","AY25",NA,NA,NA,NA
"906","CTWR-509","SP25","AY25",NA,NA,NA,NA
"946","CTWR-510","SP25","AY25",NA,NA,NA,NA
"911","CTWR-514B","SP25","AY25",NA,NA,NA,NA
"913","CTWR-515B","SP25","AY25",NA,NA,NA,NA
"915","CTWR-516","SP25","AY25",NA,NA,NA,NA
"914","CTWR-518","SP25","AY25",NA,NA,NA,NA
"916","CTWR-520","SP25","AY25",NA,NA,NA,NA
"917","CTWR-521","SP25","AY25",NA,NA,NA,NA
"928","CTWR-522","SP25","AY25",NA,NA,NA,NA
"922","CTWR-523","SP25","AY25",NA,NA,NA,NA
"918","CTWR-529","SP25","AY25",NA,NA,NA,NA
"919","CTWR-533","SP25","AY25",NA,NA,NA,NA
"926","CTWR-537","SP25","AY25",NA,NA,NA,NA
"927","CTWR-539","SP25","AY25",NA,NA,NA,NA
"925","CTWR-541","SP25","AY25","brain",3,"#4C9F38",2
"939","CTWR-549","SP25","AY25",NA,NA,NA,NA
"888","CTWR-550","SP25","AY25",NA,NA,NA,NA
"912","CTWR-553","SP25","AY25",NA,NA,NA,NA
"921","CTWR-555","SP25","AY25",NA,NA,NA,NA
"940","CTWR-560","SP25","AY25",NA,NA,NA,NA
"936","CTWR-572","SP25","AY25",NA,NA,NA,NA
"887","CTWR-585","SP25","AY25",NA,NA,NA,NA
"956","CTXA-524","SP25","AY25","artificial intelligence",9,"#FD6925",1
"957","CTXA-525","SP25","AY25",NA,NA,NA,NA
"958","CTXA-535","SP25","AY25",NA,NA,NA,NA
"962","CTXA-537","SP25","AY25","financing",8,"#A21942",1
"963","CTXA-547","SP25","AY25",NA,NA,NA,NA
"959","CTXA-551","SP25","AY25",NA,NA,NA,NA
"961","CTXA-561","SP25","AY25","inclusive",10,"#DD1367",1
"960","CTXA-575","SP25","AY25","architectural",11,"#FD9D24",1
"964","CTXA-584","SP25","AY25",NA,NA,NA,NA
"966","CTXA-588","SP25","AY25","robotics",9,"#FD6925",2
"966","CTXA-588","SP25","AY25","ai",9,"#FD6925",2
"965","CTXA-592","SP25","AY25",NA,NA,NA,NA
"3287","CXPT-609","SP25","AY25","clinical",3,"#4C9F38",2
"3287","CXPT-609","SP25","AY25","therapeutics",3,"#4C9F38",1
"3287","CXPT-609","SP25","AY25","drug",3,"#4C9F38",3
"3287","CXPT-609","SP25","AY25","therapeutic",3,"#4C9F38",2
"3286","CXPT-610","SP25","AY25","drug",3,"#4C9F38",1
"3286","CXPT-610","SP25","AY25","clinical",3,"#4C9F38",1
"1182","DANC-101","SP25","AY25","sustainability",12,"#BF8B2E",1
"1182","DANC-101","SP25","AY25","sustainability",17,"#19486A",1
"1182","DANC-101","SP25","AY25","sustainability",16,"#00689D",1
"1182","DANC-101","SP25","AY25","sustainability",6,"#26BDE2",1
"1182","DANC-101","SP25","AY25","sustainability",5,"#FF3A21",1
"1182","DANC-101","SP25","AY25","sustainability",7,"#FCC30B",1
"1182","DANC-101","SP25","AY25","sustainability",4,"#C5192D",1
"1182","DANC-101","SP25","AY25","sustainability",1,"#E5243B",1
"1182","DANC-101","SP25","AY25","sustainability",10,"#DD1367",1
"1182","DANC-101","SP25","AY25","sustainability",13,"#3F7E44",1
"1182","DANC-101","SP25","AY25","sustainability",9,"#FD6925",1
"1182","DANC-101","SP25","AY25","sustainability",2,"#DDA63A",1
"1182","DANC-101","SP25","AY25","sustainability",3,"#4C9F38",1
"1182","DANC-101","SP25","AY25","sustainability",8,"#A21942",1
"1182","DANC-101","SP25","AY25","sustainability",11,"#FD9D24",1
"1182","DANC-101","SP25","AY25","sustainability",15,"#56C02B",1
"1184","DANC-110","SP25","AY25",NA,NA,NA,NA
"1185","DANC-120","SP25","AY25",NA,NA,NA,NA
"1186","DANC-131","SP25","AY25","invention",9,"#FD6925",1
"1187","DANC-140","SP25","AY25","therapy",3,"#4C9F38",1
"1187","DANC-140","SP25","AY25","fitness",3,"#4C9F38",1
"1187","DANC-140","SP25","AY25","disease",3,"#4C9F38",1
"1187","DANC-140","SP25","AY25","down syndrome",3,"#4C9F38",1
"1188","DANC-143","SP25","AY25","cultural",10,"#DD1367",1
"1188","DANC-143","SP25","AY25","mindfulness",3,"#4C9F38",2
"1189","DANC-150","SP25","AY25",NA,NA,NA,NA
"1190","DANC-155","SP25","AY25",NA,NA,NA,NA
"1191","DANC-160","SP25","AY25",NA,NA,NA,NA
"1192","DANC-170","SP25","AY25",NA,NA,NA,NA
"1193","DANC-175","SP25","AY25",NA,NA,NA,NA
"1194","DANC-177","SP25","AY25",NA,NA,NA,NA
"1195","DANC-177","SP25","AY25",NA,NA,NA,NA
"1196","DANC-177","SP25","AY25",NA,NA,NA,NA
"1197","DANC-177","SP25","AY25",NA,NA,NA,NA
"1198","DANC-180","SP25","AY25","cultural",10,"#DD1367",1
"1199","DANC-181A","SP25","AY25","democratic",16,"#00689D",1
"1200","DANC-181B","SP25","AY25","democratic",16,"#00689D",1
"1201","DANC-183A","SP25","AY25",NA,NA,NA,NA
"1202","DANC-183B","SP25","AY25",NA,NA,NA,NA
"1203","DANC-183C","SP25","AY25",NA,NA,NA,NA
"1204","DANC-183D","SP25","AY25",NA,NA,NA,NA
"1205","DANC-184A","SP25","AY25","diaspora",10,"#DD1367",1
"1206","DANC-184B","SP25","AY25","diaspora",10,"#DD1367",1
"1207","DANC-184C","SP25","AY25",NA,NA,NA,NA
"1208","DANC-185A","SP25","AY25",NA,NA,NA,NA
"1209","DANC-185B","SP25","AY25",NA,NA,NA,NA
"1210","DANC-187","SP25","AY25","middle eastern",10,"#DD1367",1
"1211","DANC-188A","SP25","AY25",NA,NA,NA,NA
"1212","DANC-188B","SP25","AY25",NA,NA,NA,NA
"1213","DANC-189A","SP25","AY25",NA,NA,NA,NA
"1214","DANC-189B","SP25","AY25",NA,NA,NA,NA
"1215","DANC-190","SP25","AY25",NA,NA,NA,NA
"1216","DANC-201","SP25","AY25","investment",1,"#E5243B",1
"1216","DANC-201","SP25","AY25","investment",8,"#A21942",1
"1216","DANC-201","SP25","AY25","investing",8,"#A21942",1
"1217","DANC-210","SP25","AY25",NA,NA,NA,NA
"1218","DANC-212","SP25","AY25",NA,NA,NA,NA
"1219","DANC-218","SP25","AY25",NA,NA,NA,NA
"1220","DANC-220","SP25","AY25",NA,NA,NA,NA
"1221","DANC-231","SP25","AY25",NA,NA,NA,NA
"1222","DANC-280","SP25","AY25","architecture",11,"#FD9D24",1
"1222","DANC-280","SP25","AY25","medicine",3,"#4C9F38",1
"1223","DANC-285","SP25","AY25",NA,NA,NA,NA
"1224","DANC-301","SP25","AY25","political",16,"#00689D",1
"1224","DANC-301","SP25","AY25","cultural",10,"#DD1367",1
"1225","DANC-302","SP25","AY25","urban",11,"#FD9D24",1
"1183","DANC-305","SP25","AY25",NA,NA,NA,NA
"1226","DANC-310","SP25","AY25",NA,NA,NA,NA
"1227","DANC-312","SP25","AY25","african american",10,"#DD1367",1
"1227","DANC-312","SP25","AY25","political",16,"#00689D",1
"1228","DANC-320","SP25","AY25",NA,NA,NA,NA
"1229","DANC-333","SP25","AY25",NA,NA,NA,NA
"1230","DANC-342","SP25","AY25","political",16,"#00689D",1
"1230","DANC-342","SP25","AY25","cultural",10,"#DD1367",1
"1231","DANC-347","SP25","AY25",NA,NA,NA,NA
"1232","DANC-350","SP25","AY25",NA,NA,NA,NA
"1233","DANC-355","SP25","AY25",NA,NA,NA,NA
"1234","DANC-355","SP25","AY25",NA,NA,NA,NA
"1235","DANC-355","SP25","AY25",NA,NA,NA,NA
"1236","DANC-355","SP25","AY25",NA,NA,NA,NA
"1237","DANC-355","SP25","AY25",NA,NA,NA,NA
"1243","DANC-355","SP25","AY25","ai",9,"#FD6925",1
"1243","DANC-355","SP25","AY25","innovation",9,"#FD6925",1
"1238","DANC-362","SP25","AY25","healthy movement",3,"#4C9F38",1
"1239","DANC-363","SP25","AY25","internet",9,"#FD6925",1
"1240","DANC-372","SP25","AY25",NA,NA,NA,NA
"1241","DANC-399","SP25","AY25","cities",11,"#FD9D24",1
"1242","DANC-401","SP25","AY25",NA,NA,NA,NA
"1244","DANC-410","SP25","AY25",NA,NA,NA,NA
"1245","DANC-420","SP25","AY25",NA,NA,NA,NA
"1246","DANC-470","SP25","AY25","financial",8,"#A21942",1
"1246","DANC-470","SP25","AY25","capacity building",17,"#19486A",1
"1246","DANC-470","SP25","AY25","infrastructure",9,"#FD6925",1
"1247","DANC-482","SP25","AY25","innovation",9,"#FD6925",1
"1248","DANC-485","SP25","AY25","entrepreneurial",8,"#A21942",1
"1249","DANC-495","SP25","AY25",NA,NA,NA,NA
"1251","DENT-221","SP25","AY25","dental",3,"#4C9F38",2
"1251","DENT-221","SP25","AY25","health services",3,"#4C9F38",1
"1251","DENT-221","SP25","AY25","dentistry",3,"#4C9F38",1
"1252","DENT-412","SP25","AY25","health professions",3,"#4C9F38",1
"1252","DENT-412","SP25","AY25","biomedical",3,"#4C9F38",1
"1252","DENT-412","SP25","AY25","oral health",3,"#4C9F38",1
"1252","DENT-412","SP25","AY25","diseases",3,"#4C9F38",1
"1252","DENT-412","SP25","AY25","dental",3,"#4C9F38",3
"1252","DENT-412","SP25","AY25","biomedical",9,"#FD6925",1
"1250","DENT-695","SP25","AY25",NA,NA,NA,NA
"2147","DES-102","SP25","AY25",NA,NA,NA,NA
"2146","DES-123","SP25","AY25",NA,NA,NA,NA
"2148","DES-202","SP25","AY25",NA,NA,NA,NA
"2129","DES-203","SP25","AY25","ideation",9,"#FD6925",1
"2156","DES-213","SP25","AY25","environmental design",9,"#FD6925",1
"2149","DES-230","SP25","AY25","environmental design",9,"#FD6925",1
"2150","DES-302","SP25","AY25","architecture",11,"#FD9D24",1
"2151","DES-303","SP25","AY25",NA,NA,NA,NA
"2159","DES-313","SP25","AY25",NA,NA,NA,NA
"2158","DES-322","SP25","AY25",NA,NA,NA,NA
"2152","DES-323","SP25","AY25","cultural",10,"#DD1367",1
"2152","DES-323","SP25","AY25","political",16,"#00689D",1
"2130","DES-330","SP25","AY25","environmentally based designs",9,"#FD6925",1
"2154","DES-332A","SP25","AY25",NA,NA,NA,NA
"2153","DES-332B","SP25","AY25",NA,NA,NA,NA
"2133","DES-333","SP25","AY25","museums",11,"#FD9D24",1
"2133","DES-333","SP25","AY25","city",11,"#FD9D24",1
"2155","DES-402","SP25","AY25",NA,NA,NA,NA
"2157","DES-413","SP25","AY25",NA,NA,NA,NA
"2134","DES-432","SP25","AY25",NA,NA,NA,NA
"2163","DES-514","SP25","AY25",NA,NA,NA,NA
"2162","DES-520","SP25","AY25",NA,NA,NA,NA
"2166","DES-523","SP25","AY25",NA,NA,NA,NA
"2164","DES-530","SP25","AY25",NA,NA,NA,NA
"2165","DES-550","SP25","AY25",NA,NA,NA,NA
"2026","DSCI-351","SP25","AY25",NA,NA,NA,NA
"2028","DSCI-352","SP25","AY25","machine learning",9,"#FD6925",2
"2030","DSCI-454","SP25","AY25",NA,NA,NA,NA
"2032","DSCI-510","SP25","AY25",NA,NA,NA,NA
"2033","DSCI-525","SP25","AY25",NA,NA,NA,NA
"2034","DSCI-526","SP25","AY25","attacks",16,"#00689D",1
"2034","DSCI-526","SP25","AY25","policy",16,"#00689D",2
"2034","DSCI-526","SP25","AY25","information security",16,"#00689D",1
"2034","DSCI-526","SP25","AY25","administrators",4,"#C5192D",1
"2034","DSCI-526","SP25","AY25","accreditation",4,"#C5192D",1
"2034","DSCI-526","SP25","AY25","network security",16,"#00689D",1
"2035","DSCI-529","SP25","AY25","internet",9,"#FD6925",1
"2043","DSCI-531","SP25","AY25","artificial intelligence",9,"#FD6925",1
"2043","DSCI-531","SP25","AY25","bias",10,"#DD1367",2
"2036","DSCI-549","SP25","AY25","computing",9,"#FD6925",1
"2038","DSCI-550","SP25","AY25","informatics",9,"#FD6925",1
"2038","DSCI-550","SP25","AY25","machine learning",9,"#FD6925",1
"2027","DSCI-551","SP25","AY25",NA,NA,NA,NA
"2039","DSCI-552","SP25","AY25","machine learning",9,"#FD6925",2
"2040","DSCI-553","SP25","AY25","machine learning",9,"#FD6925",1
"2031","DSCI-556","SP25","AY25",NA,NA,NA,NA
"2041","DSCI-558","SP25","AY25",NA,NA,NA,NA
"2042","DSCI-559","SP25","AY25",NA,NA,NA,NA
"2037","DSCI-560","SP25","AY25",NA,NA,NA,NA
"2029","DSCI-564","SP25","AY25",NA,NA,NA,NA
"1162","DSM-550","SP25","AY25",NA,NA,NA,NA
"533","DSO-401","SP25","AY25","finance",8,"#A21942",1
"543","DSO-424","SP25","AY25",NA,NA,NA,NA
"534","DSO-427","SP25","AY25",NA,NA,NA,NA
"535","DSO-428","SP25","AY25",NA,NA,NA,NA
"536","DSO-433","SP25","AY25",NA,NA,NA,NA
"537","DSO-458","SP25","AY25",NA,NA,NA,NA
"538","DSO-459","SP25","AY25",NA,NA,NA,NA
"539","DSO-462","SP25","AY25","internet",9,"#FD6925",2
"540","DSO-464","SP25","AY25","ai",9,"#FD6925",2
"541","DSO-482","SP25","AY25",NA,NA,NA,NA
"542","DSO-483","SP25","AY25","ai",9,"#FD6925",1
"544","DSO-499","SP25","AY25",NA,NA,NA,NA
"545","DSO-510","SP25","AY25","innovation",9,"#FD6925",1
"546","DSO-516","SP25","AY25",NA,NA,NA,NA
"547","DSO-522","SP25","AY25",NA,NA,NA,NA
"548","DSO-528","SP25","AY25",NA,NA,NA,NA
"549","DSO-530","SP25","AY25","finance",8,"#A21942",1
"550","DSO-531","SP25","AY25","vehicles",11,"#FD9D24",1
"550","DSO-531","SP25","AY25","innovations",9,"#FD6925",1
"550","DSO-531","SP25","AY25","innovation",9,"#FD6925",2
"550","DSO-531","SP25","AY25","artificial intelligence",9,"#FD6925",1
"551","DSO-536","SP25","AY25",NA,NA,NA,NA
"552","DSO-545","SP25","AY25","computing",9,"#FD6925",2
"553","DSO-547","SP25","AY25",NA,NA,NA,NA
"554","DSO-549","SP25","AY25",NA,NA,NA,NA
"555","DSO-550","SP25","AY25","human capital",8,"#A21942",2
"556","DSO-551","SP25","AY25",NA,NA,NA,NA
"557","DSO-552","SP25","AY25",NA,NA,NA,NA
"558","DSO-553","SP25","AY25",NA,NA,NA,NA
"559","DSO-554","SP25","AY25","sustainability",5,"#FF3A21",2
"559","DSO-554","SP25","AY25","sustainability",4,"#C5192D",2
"559","DSO-554","SP25","AY25","sustainability",10,"#DD1367",2
"559","DSO-554","SP25","AY25","sustainability",15,"#56C02B",2
"559","DSO-554","SP25","AY25","sustainability",13,"#3F7E44",2
"559","DSO-554","SP25","AY25","sustainability",6,"#26BDE2",2
"559","DSO-554","SP25","AY25","sustainability",11,"#FD9D24",2
"559","DSO-554","SP25","AY25","sustainability",2,"#DDA63A",2
"559","DSO-554","SP25","AY25","sustainability",1,"#E5243B",2
"559","DSO-554","SP25","AY25","sustainability",16,"#00689D",2
"559","DSO-554","SP25","AY25","sustainability",9,"#FD6925",2
"559","DSO-554","SP25","AY25","sustainability",12,"#BF8B2E",2
"559","DSO-554","SP25","AY25","sustainability",3,"#4C9F38",2
"559","DSO-554","SP25","AY25","sustainability",8,"#A21942",2
"559","DSO-554","SP25","AY25","sustainability",17,"#19486A",2
"559","DSO-554","SP25","AY25","cultural",10,"#DD1367",1
"559","DSO-554","SP25","AY25","sustainability",7,"#FCC30B",2
"560","DSO-556","SP25","AY25",NA,NA,NA,NA
"561","DSO-559","SP25","AY25",NA,NA,NA,NA
"562","DSO-560","SP25","AY25","machine learning",9,"#FD6925",1
"562","DSO-560","SP25","AY25","natural language processing",9,"#FD6925",2
"563","DSO-562","SP25","AY25","fraud",16,"#00689D",3
"564","DSO-569","SP25","AY25","machine learning",9,"#FD6925",1
"565","DSO-570","SP25","AY25",NA,NA,NA,NA
"566","DSO-574","SP25","AY25","companies",8,"#A21942",2
"567","DSO-578","SP25","AY25",NA,NA,NA,NA
"568","DSO-579","SP25","AY25","machine learning",9,"#FD6925",1
"569","DSO-580","SP25","AY25",NA,NA,NA,NA
"570","DSO-581","SP25","AY25",NA,NA,NA,NA
"571","DSO-583","SP25","AY25",NA,NA,NA,NA
"572","DSO-585","SP25","AY25",NA,NA,NA,NA
"573","DSO-586","SP25","AY25","healthcare",3,"#4C9F38",2
"574","DSO-592","SP25","AY25","government",16,"#00689D",1
"575","DSO-595","SP25","AY25","mba",4,"#C5192D",1
"576","DSO-597","SP25","AY25",NA,NA,NA,NA
"577","DSO-599","SP25","AY25",NA,NA,NA,NA
"578","DSO-621","SP25","AY25",NA,NA,NA,NA
"580","DSO-670","SP25","AY25",NA,NA,NA,NA
"579","DSO-699","SP25","AY25",NA,NA,NA,NA
"581","DSO-699","SP25","AY25","computing",9,"#FD6925",1
"2645","DSR-574","SP25","AY25","stem cell",3,"#4C9F38",2
"2646","DSR-580","SP25","AY25","clinical",3,"#4C9F38",1
"2646","DSR-580","SP25","AY25","medicine",3,"#4C9F38",2
"2646","DSR-580","SP25","AY25","patient care",3,"#4C9F38",1
"2647","DSR-610","SP25","AY25","stem cell",3,"#4C9F38",1
"2647","DSR-610","SP25","AY25","medicine",3,"#4C9F38",1
"2648","DSR-610","SP25","AY25","stem cell",3,"#4C9F38",2
"2648","DSR-610","SP25","AY25","ethics",10,"#DD1367",1
"2648","DSR-610","SP25","AY25","politics",16,"#00689D",1
"2648","DSR-610","SP25","AY25","medicine",3,"#4C9F38",1
"2650","DSR-610","SP25","AY25","stem cell",3,"#4C9F38",1
"2650","DSR-610","SP25","AY25","medicine",3,"#4C9F38",1
"2649","DSR-626","SP25","AY25",NA,NA,NA,NA
"1335","EALC-101","SP25","AY25","intercultural",10,"#DD1367",2
"1327","EALC-102","SP25","AY25",NA,NA,NA,NA
"1295","EALC-104","SP25","AY25",NA,NA,NA,NA
"1297","EALC-106","SP25","AY25",NA,NA,NA,NA
"1299","EALC-115","SP25","AY25",NA,NA,NA,NA
"1300","EALC-117","SP25","AY25",NA,NA,NA,NA
"1301","EALC-120","SP25","AY25",NA,NA,NA,NA
"1319","EALC-121","SP25","AY25",NA,NA,NA,NA
"1302","EALC-122","SP25","AY25",NA,NA,NA,NA
"1305","EALC-125","SP25","AY25",NA,NA,NA,NA
"1323","EALC-130","SP25","AY25",NA,NA,NA,NA
"1310","EALC-145","SP25","AY25","cultural",10,"#DD1367",1
"1338","EALC-202","SP25","AY25",NA,NA,NA,NA
"1304","EALC-204","SP25","AY25",NA,NA,NA,NA
"1303","EALC-206","SP25","AY25",NA,NA,NA,NA
"1306","EALC-215","SP25","AY25",NA,NA,NA,NA
"1330","EALC-217","SP25","AY25",NA,NA,NA,NA
"1307","EALC-220","SP25","AY25",NA,NA,NA,NA
"1320","EALC-221","SP25","AY25",NA,NA,NA,NA
"1308","EALC-222","SP25","AY25",NA,NA,NA,NA
"1328","EALC-266","SP25","AY25","cultural",10,"#DD1367",1
"1309","EALC-304","SP25","AY25",NA,NA,NA,NA
"1311","EALC-306","SP25","AY25",NA,NA,NA,NA
"1326","EALC-315","SP25","AY25",NA,NA,NA,NA
"1312","EALC-317","SP25","AY25",NA,NA,NA,NA
"1313","EALC-320","SP25","AY25",NA,NA,NA,NA
"1314","EALC-322","SP25","AY25",NA,NA,NA,NA
"1340","EALC-333","SP25","AY25","colonial period",10,"#DD1367",1
"1339","EALC-366","SP25","AY25","cultural",10,"#DD1367",1
"1339","EALC-366","SP25","AY25","companies",8,"#A21942",1
"1336","EALC-385","SP25","AY25",NA,NA,NA,NA
"1316","EALC-407","SP25","AY25",NA,NA,NA,NA
"1317","EALC-412B","SP25","AY25",NA,NA,NA,NA
"1337","EALC-417","SP25","AY25",NA,NA,NA,NA
"1325","EALC-422","SP25","AY25",NA,NA,NA,NA
"1318","EALC-424","SP25","AY25","cultural",10,"#DD1367",1
"1329","EALC-430","SP25","AY25","sexuality",5,"#FF3A21",2
"1329","EALC-430","SP25","AY25","cultural",10,"#DD1367",1
